law_code	law_name	volume	book	bab	chapter	section	paragraph	article_number	text
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث دوم - در تعهدات امین		627	ماده 627- در صورت تعدد وراث و عدم توافق بین آنها مال ودیعه باید به حاکم رد شود.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث دوم - در تعهدات امین		628	ماده 628- اگر در احوال شخص امانتگذار تغییری حاصل گردد مثلاً اگر امانتگذار محجور شود عقد ودیعه منفسخ و ودیعه را نمیتوان مسترد نمود مگر به کسی که حق اداره کردن اموال محجور را دارد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث دوم - در تعهدات امین		629	ماده 629- اگر مال محجوری به ودیعه گذارده شده باشد آن مال باید پس از رفع حجر به مالک مسترد شود.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث دوم - در تعهدات امین		630	ماده 630- اگر کسی مالی را به سمت قیمومت یا ولایت ودیعه گذارد آن مال باید پس از رفع سمت مزبور به مالک آن رد شود مگر اینکه از مالک رفع حجر نشده باشد که در این صورت به قیم یا ولی بعدی مسترد میگردد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث دوم - در تعهدات امین		631	ماده 631- هرگاه کسی مال غیر را به عنوانی غیر از مستودع متصرف باشد و مقررات این قانون او را نسبت به آن مال امین قرار داده باشد مثل مستودع است بنابراین مستأجر نسبت به عین مستأجره قیم یا ولی نسبت به مال صغیر یا مولیعلیه و امثال آنها ضامن نمیباشد مگر در صورت تفریط یا تعدی و در صورت استحقاق مالک به استرداد از تاریخ مطالبه او و امتناع متصرف با امکان رد متصرف مسئول تلف و هر نقص یا عیبی خواهد بود اگر چه مستند به فعل او نباشد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث دوم - در تعهدات امین		632	ماده 632- کاروانسرادار و صاحب مهمانخانه و حمامی و امثال آنها نسبت به اشیا و اسباب یا البسه واردین وقتی مسئول میباشند که اشیا و اسباب یا البسه نزد آنها ایداع شده باشد و یا اینکه بر طبق عرف بلد در حکم ایداع باشد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث سوم - در تعهدات امانت‌گذار		633	ماده 633- امانتگذار باید مخارجی را که امانتدار برای حفظ مال ودیعه کرده است به او بدهد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل نهم - در ودیعه	مبحث سوم - در تعهدات امانت‌گذار		634	ماده 634- هرگاه رد مال مستلزم مخارجی باشد بر عهده امانتگذار است.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل دهم - در عاریه			635	ماده 635- عاریه عقدی است که به موجب آن احد طرفین به طرف دیگر اجازه میدهد که از عین مال او مجاناً منتفع شود. عاریه دهنده را معیر و عاریه گیرنده را مستعیر گویند.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل دهم - در عاریه			636	ماده 636- عاریه دهنده علاوه بر اهلیت باید مالک منفعت مالی باشد که عاریه میدهد اگر چه مالک عین نباشد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل دهم - در عاریه			637	ماده 637- هر چیزی که بتوان با بقای اصلش از آن منتفع شد میتواند موضوع عقد عاریه گردد. منفعتی که مقصود از عاریه است منفعتی است که مشروع و عقلایی باشد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل دهم - در عاریه			638	ماده 638- عاریه عقدی است جائز و به موت هر یک از طرفین منفسخ میشود.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل دهم - در عاریه			639	ماده 639- هرگاه مال عاریه دارای عیوبی باشد که برای مستعیر تولید خسارتی کند معیر مسئول خسارت وارده نخواهد بود مگر اینکه عرفاً مسبب محسوب شود. همین حکم در مورد مودع و موجر و امثال آنها نیز جاری میشود.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل دهم - در عاریه			640	ماده 640- مستعیر ضامن تلف یا نقصان مال عاریه نمیباشد مگر در صورت تفریط یا تعدی.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل دهم - در عاریه			641	ماده 641- مستعیر مسئول منقصت ناشی از استعمال مال عاریه نیست مگر اینکه در غیر مورد اذن استعمال نموده باشد و اگر عاریه مطلق بوده برخلاف متعارف استفاده کرده باشد.
qanun_madani	قانون مدنی	جلد اول - در اموال	کتاب دوم - در اسباب تملک	باب سوم - در عقود معینه مختلفه	فصل دهم - در عاریه			642	ماده 642- اگر بر مستعیر شرط ضمان شده باشد مسئول هر کسر و نقصانی خواهد بود اگر چه مربوط به عمل او نباشد.
